name,region1,region2,region3,region4
A/Philippines/15/2016.c64,southeastasia,philippines,philippines,southeastasia,southeastasia
A/England/975/2016.c62,europe,unitedkingdom,unitedkingdom,europe,britishisles
A/England/70460136/2017.c62,europe,unitedkingdom,unitedkingdom,europe,britishisles
A/England/70520074/2017.c62,europe,unitedkingdom,unitedkingdom,europe,britishisles
A/England/70120024/2016.c62,europe,unitedkingdom,unitedkingdom,europe,britishisles
A/England/70640082/2017.c62,europe,unitedkingdom,unitedkingdom,europe,britishisles
A/CH/Basel/351211.c62,europe,switzerland,basel,basel,westerneurope
A/CH/Basel/352433.c62,europe,switzerland,basel,basel,westerneurope
A/CH/Basel/352512.c62,europe,switzerland,basel,basel,westerneurope
A/CH/Basel/353067.c62,europe,switzerland,basel,basel,westerneurope
A/CH/Basel/352616.c62,europe,switzerland,basel,basel,westerneurope
A/CH/Basel/352764.c62,europe,switzerland,basel,basel,westerneurope
A/NewZealand/1184/2016.c62,oceania,newzealand,newzealand,oceania,oceania
A/Hawaii/94/2016.c65,northamerica,usa,usa,northamerica,usacanada
A/California/NHRC_SEA026/2017.c65,northamerica,usa,usa,northamerica,usacanada
A/California/NHRC_SEA030/2017.c65,northamerica,usa,usa,northamerica,usacanada
A/California/NHRC_SEA027/2017.c65,northamerica,usa,usa,northamerica,usacanada
A/CH/Basel/350446.c65,europe,switzerland,basel,basel,westerneurope
A/Michigan/102/2017.c65,northamerica,usa,usa,northamerica,usacanada
A/Wisconsin/149/2017.c65,northamerica,usa,usa,northamerica,usacanada
A/Michigan/101/2017.c65,northamerica,usa,usa,northamerica,usacanada
A/CH/Basel/19779506.c65,europe,switzerland,basel,basel,westerneurope
A/Netherlands/3768/2016.c65,europe,netherlands,netherlands,europe,westerneurope
A/Netherlands/3783/2016.c65,europe,netherlands,netherlands,europe,westerneurope
A/Netherlands/3770/2016.c65,europe,netherlands,netherlands,europe,westerneurope
A/Netherlands/2009/2017.c65,europe,netherlands,netherlands,europe,westerneurope
A/Netherlands/3790/2016.c65,europe,netherlands,netherlands,europe,westerneurope
A/Argentina/97/2017.c65,southamerica,argentina,argentina,southamerica,southamerica
A/Argentina/746/2017.c65,southamerica,argentina,argentina,southamerica,southamerica
A/Argentina/1334/2017.c65,southamerica,argentina,argentina,southamerica,southamerica
A/Argentina/36/2017.c65,southamerica,argentina,argentina,southamerica,southamerica
A/Argentina/193/2017.c65,southamerica,argentina,argentina,southamerica,southamerica
A/Stockholm/25/2017.c65,europe,sweden,sweden,europe,northerneurope
A/CH/Basel/19505975.c65,europe,switzerland,basel,basel,westerneurope
A/N.Ireland/64360270/2016.c65,europe,unitedkingdom,unitedkingdom,europe,britishisles
A/CH/Basel/350632.c65,europe,switzerland,basel,basel,westerneurope
A/England/70300013/2017.c65,europe,unitedkingdom,unitedkingdom,europe,britishisles
A/CH/Basel/362234.c65,europe,switzerland,basel,basel,westerneurope
A/CH/Basel/362901.c65,europe,switzerland,basel,basel,westerneurope
A/CH/Basel/350478.c65,europe,switzerland,basel,basel,westerneurope
A/Luxembourg/17007557/2017.c65,europe,luxembourg,luxembourg,europe,westerneurope
A/London/16U932934-71_S23_L001/2016.c65,europe,unitedkingdom,unitedkingdom,europe,britishisles
A/Macedonia/15/2017.c65,europe,macedonia,macedonia,europe,easterneurope
A/CH/Basel/362915.c65,europe,switzerland,basel,basel,westerneurope
A/Stockholm/47/2016.c65,europe,sweden,sweden,europe,northerneurope
A/Sweden/107/2016.c65,europe,sweden,sweden,europe,northerneurope
A/Sweden/31/2017.c65,europe,sweden,sweden,europe,northerneurope
A/Stockholm/43/2016.c65,europe,sweden,sweden,europe,northerneurope
A/Stockholm/42/2016.c65,europe,sweden,sweden,europe,northerneurope
A/Sweden/65/2016.c65,europe,sweden,sweden,europe,northerneurope
A/CH/Basel/362296.c65,europe,switzerland,basel,basel,westerneurope
A/CH/Basel/362432.c65,europe,switzerland,basel,basel,westerneurope
A/CH/Basel/350045.c65,europe,switzerland,basel,basel,westerneurope
A/Macedonia/22/2017.c65,europe,macedonia,macedonia,europe,easterneurope
A/CH/Basel/351867.c65,europe,switzerland,basel,basel,westerneurope
A/CH/Basel/351443.c65,europe,switzerland,basel,basel,westerneurope
A/Macedonia/20/2017.c65,europe,macedonia,macedonia,europe,easterneurope
A/CH/Basel/351269.c65,europe,switzerland,basel,basel,westerneurope
A/Stockholm/41/2016.c65,europe,sweden,sweden,europe,northerneurope
A/Stockholm/50/2016.c65,europe,sweden,sweden,europe,northerneurope
A/Wisconsin/158/2017.c65,northamerica,usa,usa,northamerica,usacanada
A/Wisconsin/207/2017.c65,northamerica,usa,usa,northamerica,usacanada
A/Wisconsin/251/2017.c65,northamerica,usa,usa,northamerica,usacanada
A/Wisconsin/273/2017.c65,northamerica,usa,usa,northamerica,usacanada
A/CH/Basel/351618.c65,europe,switzerland,basel,basel,westerneurope
A/CH/Basel/19598693.c65,europe,switzerland,basel,basel,westerneurope
A/CH/Basel/350795.c65,europe,switzerland,basel,basel,westerneurope
A/CH/Basel/350941.c65,europe,switzerland,basel,basel,westerneurope
A/CH/Basel/353759.c65,europe,switzerland,basel,basel,westerneurope
A/England/70520076/2017.c65,europe,unitedkingdom,unitedkingdom,europe,britishisles
A/England/70340059/2017.c65,europe,unitedkingdom,unitedkingdom,europe,britishisles
A/CH/Basel/350550.c65,europe,switzerland,basel,basel,westerneurope
A/England/70340163/2017.c65,europe,unitedkingdom,unitedkingdom,europe,britishisles
A/England/65280819/2016.c65,europe,unitedkingdom,unitedkingdom,europe,britishisles
A/CH/Basel/362403.c65,europe,switzerland,basel,basel,westerneurope
A/Luxembourg/16065055/2016.c65,europe,luxembourg,luxembourg,europe,westerneurope
A/CH/Basel/352891.c65,europe,switzerland,basel,basel,westerneurope
A/CH/Basel/352791.c65,europe,switzerland,basel,basel,westerneurope
A/Netherlands/498/2017.c65,europe,netherlands,netherlands,europe,westerneurope
A/Texas/116/2017.c65,northamerica,usa,usa,northamerica,usacanada
A/Albania/7165/2016.c65,europe,albania,albania,europe,easterneurope
A/Ohio/02/2017.c65,northamerica,usa,usa,northamerica,usacanada
A/Michigan/68/2017.c65,northamerica,usa,usa,northamerica,usacanada
A/CH/Basel/350564.c65,europe,switzerland,basel,basel,westerneurope
A/CH/Basel/352166.c65,europe,switzerland,basel,basel,westerneurope
A/Luxembourg/17007719/2017.c65,europe,luxembourg,luxembourg,europe,westerneurope
A/Luxembourg/17006690/2017.c65,europe,luxembourg,luxembourg,europe,westerneurope
A/Luxembourg/17006603/2017.c65,europe,luxembourg,luxembourg,europe,westerneurope
A/Texas/152/2017.c65,northamerica,usa,usa,northamerica,usacanada
A/Basse_Normandie/1055/2017.c65,europe,france,france,europe,westerneurope
A/Luxembourg/17007855/2017.c65,europe,luxembourg,luxembourg,europe,westerneurope
A/CH/Basel/352696.c65,europe,switzerland,basel,basel,westerneurope
A/England/70480140/2017.c65,europe,unitedkingdom,unitedkingdom,europe,britishisles
A/England/70460720/2017.c65,europe,unitedkingdom,unitedkingdom,europe,britishisles
A/England/70280828/2017.c65,europe,unitedkingdom,unitedkingdom,europe,britishisles
A/England/31/2017.c65,europe,unitedkingdom,unitedkingdom,europe,britishisles
A/England/70200051/2017.c65,europe,unitedkingdom,unitedkingdom,europe,britishisles
A/Lorraine/081/2017.c65,europe,france,france,europe,westerneurope
A/CH/Basel/19881098.c65,europe,switzerland,basel,basel,westerneurope
A/CH/Basel/362624.c65,europe,switzerland,basel,basel,westerneurope
A/CH/Basel/362170.c65,europe,switzerland,basel,basel,westerneurope
A/England/970/2016.c65,europe,unitedkingdom,unitedkingdom,europe,britishisles
A/CH/Basel/352552.c65,europe,switzerland,basel,basel,westerneurope
A/CH/Basel/350310.c65,europe,switzerland,basel,basel,westerneurope
A/CH/Basel/19477597.c65,europe,switzerland,basel,basel,westerneurope
A/Netherlands/1077/2017.c65,europe,netherlands,netherlands,europe,westerneurope
A/CH/Basel/19452244.c65,europe,switzerland,basel,basel,westerneurope
A/CH/Basel/362417.c65,europe,switzerland,basel,basel,westerneurope
A/CH/Basel/350456.c65,europe,switzerland,basel,basel,westerneurope
A/CH/Basel/362880.c65,europe,switzerland,basel,basel,westerneurope
A/Champagne_Ardenne/3131/2016.c65,europe,france,france,europe,westerneurope
A/Umea/7/2016.c65,europe,sweden,sweden,europe,northerneurope
A/Sweden/88/2016.c65,europe,sweden,sweden,europe,northerneurope
A/Sweden/75/2016.c65,europe,sweden,sweden,europe,northerneurope
A/Sweden/40/2017.c65,europe,sweden,sweden,europe,northerneurope
A/Nord_Pas_de_Calais/831/2017.c65,europe,france,france,europe,westerneurope
A/Paris/083/2017.c65,europe,france,france,europe,westerneurope
A/Nord_Pas_de_Calais/2916/2016.c65,europe,france,france,europe,westerneurope
A/England/65000039/2016.c65,europe,unitedkingdom,unitedkingdom,europe,britishisles
A/England/70480384/2017.c65,europe,unitedkingdom,unitedkingdom,europe,britishisles
A/England/70120033/2017.c65,europe,unitedkingdom,unitedkingdom,europe,britishisles
A/CH/Basel/351108.c65,europe,switzerland,basel,basel,westerneurope
A/CH/Basel/351922.c65,europe,switzerland,basel,basel,westerneurope
A/CH/Basel/350630.c65,europe,switzerland,basel,basel,westerneurope
A/CH/Basel/350635.c65,europe,switzerland,basel,basel,westerneurope
A/CH/Basel/350928.c65,europe,switzerland,basel,basel,westerneurope
A/CH/Basel/351049.c65,europe,switzerland,basel,basel,westerneurope
A/CH/Basel/351154.c65,europe,switzerland,basel,basel,westerneurope
A/CH/Basel/351375.c65,europe,switzerland,basel,basel,westerneurope
A/CH/Basel/350062.c65,europe,switzerland,basel,basel,westerneurope
A/CH/Basel/353620.c65,europe,switzerland,basel,basel,westerneurope
A/CH/Basel/353722.c65,europe,switzerland,basel,basel,westerneurope
A/CH/Basel/350375.c65,europe,switzerland,basel,basel,westerneurope
A/CH/Basel/350706.c65,europe,switzerland,basel,basel,westerneurope
A/CH/Basel/350703.c65,europe,switzerland,basel,basel,westerneurope
A/CH/Basel/362021.c65,europe,switzerland,basel,basel,westerneurope
A/Alsace/3493/2016.c65,europe,france,france,europe,westerneurope
A/CH/Basel/361779.c65,europe,switzerland,basel,basel,westerneurope
A/CH/Basel/19425559.c65,europe,switzerland,basel,basel,westerneurope
A/CH/Basel/351625.c65,europe,switzerland,basel,basel,westerneurope
A/CH/Basel/351850.c65,europe,switzerland,basel,basel,westerneurope
A/CH/Basel/362420.c65,europe,switzerland,basel,basel,westerneurope
A/CH/Basel/362294.c65,europe,switzerland,basel,basel,westerneurope
A/CH/Basel/362537.c65,europe,switzerland,basel,basel,westerneurope
A/CH/Basel/362576.c65,europe,switzerland,basel,basel,westerneurope
A/CH/Basel/362685.c65,europe,switzerland,basel,basel,westerneurope
A/CH/Basel/362761.c65,europe,switzerland,basel,basel,westerneurope
A/CH/Basel/350189.c65,europe,switzerland,basel,basel,westerneurope
A/CH/Basel/350379.c65,europe,switzerland,basel,basel,westerneurope
A/CH/Basel/350752.c65,europe,switzerland,basel,basel,westerneurope
A/CH/Basel/351113.c65,europe,switzerland,basel,basel,westerneurope
A/CH/Basel/350842.c65,europe,switzerland,basel,basel,westerneurope
A/CH/Basel/350855.c65,europe,switzerland,basel,basel,westerneurope
A/CH/Basel/351376.c65,europe,switzerland,basel,basel,westerneurope
A/CH/Basel/351605.c65,europe,switzerland,basel,basel,westerneurope
A/CH/Basel/351090.c65,europe,switzerland,basel,basel,westerneurope
A/CH/Basel/351080.c65,europe,switzerland,basel,basel,westerneurope
A/Champagne_Ardenne/3194/2016.c65,europe,france,france,europe,westerneurope
A/Champagne_Ardenne/3108/2016.c65,europe,france,france,europe,westerneurope
A/Picardie/1031/2017.c65,europe,france,france,europe,westerneurope
A/Sweden/52/2017.c65,europe,sweden,sweden,europe,northerneurope
A/Sweden/64/2016.c65,europe,sweden,sweden,europe,northerneurope
A/Sweden/67/2016.c65,europe,sweden,sweden,europe,northerneurope
A/Sweden/71/2016.c65,europe,sweden,sweden,europe,northerneurope
A/NewYork/A-WC-LVD-17-034/2017.c65,northamerica,usa,usa,northamerica,usacanada
A/Wyoming/16/2017.c65,northamerica,usa,usa,northamerica,usacanada
A/Michigan/120/2017.c65,northamerica,usa,usa,northamerica,usacanada
A/Texas/137/2017.c65,northamerica,usa,usa,northamerica,usacanada
A/Texas/129/2017.c65,northamerica,usa,usa,northamerica,usacanada
A/Albania/7127/2016.c65,europe,albania,albania,europe,easterneurope
A/Albania/7088/2016.c65,europe,albania,albania,europe,easterneurope
A/Texas/239/2017.c65,northamerica,usa,usa,northamerica,usacanada
A/Texas/173/2017.c65,northamerica,usa,usa,northamerica,usacanada
A/LyonCHU/2212R196/2016.c65,europe,france,france,europe,westerneurope
A/England/65240016/2016.c65,europe,unitedkingdom,unitedkingdom,europe,britishisles
A/Netherlands/3764/2016.c65,europe,netherlands,netherlands,europe,westerneurope
A/Dnipro/728/2016.c65,europe,ukraine,ukraine,europe,easterneurope
A/Michigan/127/2017.c65,northamerica,usa,usa,northamerica,usacanada
A/Wisconsin/86/2016.c65,northamerica,usa,usa,northamerica,usacanada
A/Uppsala/9/2016.c65,europe,sweden,sweden,europe,northerneurope
A/Dijon/1130/2017.c65,europe,france,france,europe,westerneurope
A/CH/Basel/352587.c65,europe,switzerland,basel,basel,westerneurope
A/England/64380522/2016.c65,europe,unitedkingdom,unitedkingdom,europe,britishisles
A/CH/Basel/352460.c65,europe,switzerland,basel,basel,westerneurope
A/Picardie/1032/2017.c65,europe,france,france,europe,westerneurope
A/Uppsala/10/2016.c65,europe,sweden,sweden,europe,northerneurope
A/Colorado/43/2016.c65,northamerica,usa,usa,northamerica,usacanada
A/Oklahoma/14/2016.c65,northamerica,usa,usa,northamerica,usacanada
A/Luxembourg/16059124/2016.c65,europe,luxembourg,luxembourg,europe,westerneurope
